country,year,co2_per_dollar,co2_total,co2_per_capita,nuclear_usage,gdp,life_exp,nox_total,population,primary_completion,renewable_usage,income,region
Saudi Arabia,2010,0.862635876413771,439230,16.017742011478,0,509171960046.465,73.917,710,27421468,NA,0,High income,Middle East & North Africa
Saudi Arabia,2011,0.815375707806356,456670,16.1552500175908,0,560073099588.165,74.089,740,28267591,101.652786254883,0,High income,Middle East & North Africa
Saudi Arabia,2012,0.827855026642021,488750,16.7639024457839,0,590381146784.223,74.254,780,29154906,107.159812927246,3.680800942285e-4,High income,Middle East & North Africa
Saudi Arabia,2013,0.823628512628954,499380,16.6171647878491,0,606317037769.881,74.402,810,30052058,110.964279174805,3.5209160015069e-4,High income,Middle East & North Africa
Saudi Arabia,2014,0.854163718972535,536810,17.3631624405825,0,628462656603.729,74.533,840,30916603,NA,3.2071223773756e-4,High income,Middle East & North Africa
Saudi Arabia,2015,0.857658280672769,561140,17.6917123436156,NA,654269902880,74.651,880,31717676,NA,2.9556417289321e-4,High income,Middle East & North Africa
Saudi Arabia,2016,0.836950918079198,556740,17.160324198637,NA,665200297859.423,74.761,900,32443443,NA,NA,High income,Middle East & North Africa
Saudi Arabia,2017,0.818910120436853,540700,16.3347636246112,NA,660267820003.934,74.874,920,33101183,103.334739685059,NA,High income,Middle East & North Africa
Saudi Arabia,2018,0.760860518541223,514600,15.2687805332958,NA,676339470191.761,74.998,930,33702757,96.7060623168945,NA,High income,Middle East & North Africa
Senegal,1971,0.291574954984222,1353.123,0.308401853251441,0,4640738091.07926,39.814,76.19124169,4387532,26.5597190856934,NA,Lower middle income,Sub-Saharan Africa
Senegal,1972,0.294877252729385,1455.799,0.321873909711631,0,4936966098.69062,40.562,77.11973416,4522886,26.6384696960449,NA,Lower middle income,Sub-Saharan Africa
Senegal,1973,0.332768370222695,1551.141,0.332811025578418,0,4661323427.34961,41.445,79.51506479,4660726,26.7808399200439,NA,Lower middle income,Sub-Saharan Africa
Senegal,1974,0.381260751160624,1851.835,0.386025104707174,0,4857135161.07465,42.442,80.80824188,4797188,NA,NA,Lower middle income,Sub-Saharan Africa
Senegal,1975,0.494254764815001,2581.568,0.52366098251345,0,5223152478.79559,43.521,82.06117942,4929846,NA,NA,Lower middle income,Sub-Saharan Africa
Senegal,1976,0.311970785347229,1774.828,0.350938579796831,0,5689083989.14528,44.641,83.979434,5057375,NA,NA,Lower middle income,Sub-Saharan Africa
Senegal,1977,0.405350629392344,2244.204,0.433118177054736,0,5536451252.99116,45.767,86.2657088,5181505,NA,NA,Lower middle income,Sub-Saharan Africa
Senegal,1978,0.494446141056286,2629.239,0.495457898857761,0,5317543776.11918,46.869,88.31973408,5306685,30.9320201873779,NA,Lower middle income,Sub-Saharan Africa
Senegal,1979,0.509783412719479,2900.597,0.5332892449057,0,5689861473.77087,47.927,89.33790428,5439069,32.4497985839844,NA,Lower middle income,Sub-Saharan Africa
Senegal,1980,0.56646513012333,3351.638,0.600312332252165,0,5916759605.78595,48.944,91.1788709,5583157,30.3205604553223,NA,Lower middle income,Sub-Saharan Africa
Senegal,1981,0.529727552589285,3296.633,0.574282184940147,0,6223261342.33759,49.94,92.5211306,5740441,31.9349803924561,NA,Lower middle income,Sub-Saharan Africa
Senegal,1982,0.454435614919135,3054.611,0.516877917009463,0,6721768496.38766,50.938,92.58339317,5909734,32.3504409790039,NA,Lower middle income,Sub-Saharan Africa
Senegal,1983,0.415143467616803,2632.906,0.432363417628872,0,6342159290.41257,51.945,94.73882534,6089567,33.6646995544434,NA,Lower middle income,Sub-Saharan Africa
Senegal,1984,0.501781865007383,3307.634,0.526909781407011,0,6591776687.56788,52.946,97.49985336,6277420,34.5921516418457,NA,Lower middle income,Sub-Saharan Africa
Senegal,1985,0.392505604547981,2676.91,0.413656916531365,0,6820055481.96641,53.914,99.23566736,6471329,34.7408599853516,NA,Lower middle income,Sub-Saharan Africa
Senegal,1986,0.378518664958747,2662.242,0.39909694160927,0,7033317631.21944,54.813,97.91001777,6670665,37.409740447998,NA,Lower middle income,Sub-Saharan Africa
Senegal,1987,0.328264479900619,2453.223,0.356793721001328,0,7473312375.26126,55.61,99.124693379549,6875746,NA,NA,Lower middle income,Sub-Saharan Africa
Senegal,1988,0.370049884584616,2742.916,0.38705538772764,0,7412287138.20285,56.283,100.09720672874,7086624,42.5208702087402,NA,Lower middle income,Sub-Saharan Africa
Senegal,1989,0.479617874735398,3696.336,0.506103982043705,0,7706835367.71694,56.818,100.55969621916,7303511,43.3084716796875,NA,Lower middle income,Sub-Saharan Africa
Senegal,1990,0.304602214248577,2330,0.309580822251979,0,7649320625.4192,57.202,870,7526306,42.7311515808105,4.65608465608466,Lower middle income,Sub-Saharan Africa
Senegal,1991,0.296709843219194,2330,0.300431835304557,0,7852789697.57237,57.43,950,7755503,NA,4.54076367389061,Lower middle income,Sub-Saharan Africa
Senegal,1992,0.323007775145276,2570,0.321648442007537,0,7956464821.4555,57.529,1040,7990090,39.6176605224609,4.27756653992395,Lower middle income,Sub-Saharan Africa
Senegal,1993,0.309993328428631,2500,0.303886747972984,0,8064689690.81561,57.535,1130,8226749,NA,4.33944069431051,Lower middle income,Sub-Saharan Africa
Senegal,1994,0.32378690148672,2610,0.308471769396433,0,8060857273.76791,57.48,1210,8461066,38.3516502380371,4.20560747663551,Lower middle income,Sub-Saharan Africa
Senegal,1995,0.324642019764704,2760,0.317600779272637,0,8501672094.08199,57.404,1300,8690155,NA,4.06360424028269,Lower middle income,Sub-Saharan Africa
Senegal,1996,0.337814314048516,2930,0.328738031916087,0,8673403932.72737,57.342,1370,8912872,39.5499801635742,3.90689941812136,Lower middle income,Sub-Saharan Africa
Senegal,1997,0.359158379296267,3210,0.351554440121627,0,8937561212.6596,57.323,1440,9130876,39.9524307250977,3.71804802478699,Lower middle income,Sub-Saharan Africa
Senegal,1998,0.3803590444979,3600,0.385118301388662,0,9464741412.29439,57.376,1510,9347777,42.4959182739258,3.61890694239291,Lower middle income,Sub-Saharan Africa
Senegal,1999,0.393660073096633,3960,0.413848585970303,0,10059440290.3236,57.523,1580,9568717,42.281078338623,3.57653791130186,Lower middle income,Sub-Saharan Africa
Senegal,2000,0.38849920053772,4060,0.414381656324306,0,10450471955.6194,57.787,1650,9797731,39.0335006713867,3.30423940149626,Lower middle income,Sub-Saharan Africa
Senegal,2001,0.408220317708142,4450,0.443399240063523,0,10900976279.1413,58.177,1720,10036102,43.6510696411133,3.276955602537,Lower middle income,Sub-Saharan Africa
Senegal,2002,0.419857427407963,4580,0.445365254936602,0,10908464876.4585,58.675,1780,10283694,46.3362083435059,12.9158512720157,Lower middle income,Sub-Saharan Africa
Senegal,2003,0.389801641345644,4490,0.425936800085757,0,11518679050.4523,59.259,1850,10541470,46.4281692504883,18.342644320298,Lower middle income,Sub-Saharan Africa
Senegal,2004,0.44717208626659,5390,0.498608429202136,0,12053525176.4053,59.912,1920,10810086,47.3970718383789,14.9293286219081,Lower middle income,Sub-Saharan Africa
Senegal,2005,0.450964173487771,5670,0.511265745204088,0,12573060862.3476,60.62,1990,11090123,52.241569519043,12.6572327044025,Lower middle income,Sub-Saharan Africa
Senegal,2006,0.432920280450279,5570,0.489357485043408,0,12866110116.6401,61.365,2020,11382272,49.1988983154297,11.8491184911849,Lower middle income,Sub-Saharan Africa
Senegal,2007,0.468637196869694,6200,0.530500438176249,0,13229850386.2124,62.126,2060,11687078,50.5667495727539,8.32078313253012,Lower middle income,Sub-Saharan Africa
Senegal,2008,0.466479983367556,6400,0.533124526227228,0,13719774112.9167,62.88,2100,12004700,57.4799118041992,9.77713874910137,Lower middle income,Sub-Saharan Africa
Senegal,2009,0.471719640341507,6650,0.539112314687235,0,14097356631.5485,63.607,2130,12335092,57.8951110839844,10.2169349195241,Lower middle income,Sub-Saharan Africa
Senegal,2010,0.482320107663457,7030,0.554497610572779,0,14575382382.5758,64.284,2170,12678143,57.1740608215332,10.7282184655397,Lower middle income,Sub-Saharan Africa
Senegal,2011,0.512531244763521,7570,0.580796994647921,0,14769831258.7611,64.898,2280,13033814,60.6498794555664,10.6950174547763,Lower middle income,Sub-Saharan Africa
Senegal,2012,0.485643349239692,7460,0.556633753644048,0,15361066946.9254,65.448,2390,13401990,60.1409111022949,9.82608695652174,Lower middle income,Sub-Saharan Africa
Senegal,2013,0.509165129200655,8010,0.581174769701335,0,15731635064.1982,65.939,2500,13782429,60.6839485168457,10.4184217916316,Lower middle income,Sub-Saharan Africa
Senegal,2014,0.512842493379154,8570,0.604596627521916,0,16710783740.8942,66.37,2610,14174740,61.3224983215332,10.4172274562584,Lower middle income,Sub-Saharan Africa
Senegal,2015,0.522088429627022,9280,0.636556012470462,NA,17774766636.0459,66.747,2720,14578450,59.6601486206055,10.417193426043,Lower middle income,Sub-Saharan Africa
Senegal,2016,0.524741592761231,9920,0.66161941756949,NA,18904542991.9138,67.078,2770,14993514,NA,NA,Lower middle income,Sub-Saharan Africa
Senegal,2017,0.471314935711444,9570,0.620648569323981,NA,20304894402.6232,67.38,2810,15419354,NA,NA,Lower middle income,Sub-Saharan Africa
Senegal,2018,0.457208056251552,9860,0.621912356528099,NA,21565674237.7591,67.665,2850,15854324,NA,NA,Lower middle income,Sub-Saharan Africa
Serbia,1971,NA,NA,NA,NA,NA,NA,0,7013000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1972,NA,NA,NA,NA,NA,NA,0,7053000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1973,NA,NA,NA,NA,NA,NA,0,7091000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1974,NA,NA,NA,NA,NA,NA,0,7128000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1975,NA,NA,NA,NA,NA,NA,0,7163000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1976,NA,NA,NA,NA,NA,NA,0,7214000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1977,NA,NA,NA,NA,NA,NA,0,7258000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1978,NA,NA,NA,NA,NA,NA,0,7297000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1979,NA,NA,NA,NA,NA,NA,0,7332000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1980,NA,NA,NA,NA,NA,NA,0,7362000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1981,NA,NA,NA,NA,NA,NA,0,7405000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1982,NA,NA,NA,NA,NA,NA,0,7440000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1983,NA,NA,NA,NA,NA,NA,0,7468000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1984,NA,NA,NA,NA,NA,NA,0,7489000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1985,NA,NA,NA,NA,NA,NA,0,7504000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1986,NA,NA,NA,NA,NA,NA,0,7536000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1987,NA,NA,NA,NA,NA,NA,0,7558000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1988,NA,NA,NA,NA,NA,NA,0,7572000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1989,NA,NA,NA,NA,NA,NA,0,7581000,NA,NA,Upper middle income,Europe & Central Asia
Serbia,1990,NA,61910,8.16108621144213,0,NA,NA,200,7586000,NA,23.1293347660447,Upper middle income,Europe & Central Asia
Serbia,1991,NA,52200,6.87236723824048,0,NA,71.4878048780488,190,7595636,NA,28.8661098456087,Upper middle income,Europe & Central Asia
Serbia,1992,NA,48900,6.3951462801435,0,NA,NA,190,7646424,NA,31.0869326901995,Upper middle income,Europe & Central Asia
Serbia,1993,NA,43210,5.61219340909513,0,NA,NA,180,7699307,NA,32.4074074074074,Upper middle income,Europe & Central Asia
Serbia,1994,NA,39640,5.12499678394816,0,NA,NA,180,7734639,NA,32.4074074074074,Upper middle income,Europe & Central Asia
Serbia,1995,2.13787238162022,45340,5.94595112071474,0,21208001183.6995,NA,170,7625357,NA,35.3666318598445,Upper middle income,Europe & Central Asia
Serbia,1996,2.33798630126708,52690,6.91670055661784,0,22536487904.76,NA,170,7617794,NA,40.8921933085502,Upper middle income,Europe & Central Asia
Serbia,1997,2.37037067053039,57270,7.53899723043543,0,24160778190.5205,72.0390243902439,160,7596501,NA,34.0782272059805,Upper middle income,Europe & Central Asia
Serbia,1998,2.29494118206108,57300,7.57160818711518,0,24967960158.5863,NA,160,7567745,NA,34.098603470165,Upper middle income,Europe & Central Asia
Serbia,1999,1.80323279054238,40780,5.40820043920741,0,22614939243.4984,NA,160,7540401,NA,41.0655492367555,Upper middle income,Europe & Central Asia
Serbia,2000,1.83279104043164,43990,5.85257783502782,0,24001645048.2211,71.5829268292683,160,7516346,NA,35.1493848857645,Upper middle income,Europe & Central Asia
Serbia,2001,1.79981306145164,46170,6.1531834828138,0,25652664150.9989,72.2341463414634,160,7503433,NA,35.4397950469684,Upper middle income,Europe & Central Asia
Serbia,2002,1.82158586315809,49710,6.63107505053677,0,27289408095.1077,72.2853658536585,160,7496522,NA,33.5139760410724,Upper middle income,Europe & Central Asia
Serbia,2003,1.8640211644479,53100,7.09836963416393,0,28486801015.3348,72.4365853658537,160,7480591,NA,27.8544364644008,Upper middle income,Europe & Central Asia
Serbia,2004,1.85294622659149,57550,7.71121390049814,0,31058645509.5698,72.6829268292683,160,7463157,NA,29.5096322241681,Upper middle income,Europe & Central Asia
Serbia,2005,1.57156255068963,51510,6.92267156795218,0,32776296417.471,72.8341463414634,160,7440769,NA,32.9878817788013,Upper middle income,Europe & Central Asia
Serbia,2006,1.56050252671617,53760,7.25352486093026,0,34450440854.5428,73.3853658536585,170,7411569,NA,30.0567418656287,Upper middle income,Europe & Central Asia
Serbia,2007,1.43391321708651,52580,7.1231372041131,0,36668885796.8926,73.6317073170732,350,7381579,100.519790649414,27.4610123119015,Upper middle income,Europe & Central Asia
Serbia,2008,1.32541020306264,51350,6.98618354656499,0,38742722729.4199,73.8853658536585,520,7350222,104.383201599121,25.9672558442616,Upper middle income,Europe & Central Asia
Serbia,2009,1.24905903852243,47070,6.42961902970533,0,37684367630.5975,73.9853658536585,700,7320807,96.4152374267578,27.9461279461279,Upper middle income,Europe & Central Asia
Serbia,2010,1.22919324535164,46660,6.39928815119546,0,37959857147.321,74.3365853658537,870,7291436,96.4489288330078,31.7745771317104,Upper middle income,Europe & Central Asia
Serbia,2011,1.31180723769187,50810,7.02368048875195,0,38732824869.453,74.5365853658537,890,7234099,104.127647399902,22.7934988428361,Upper middle income,Europe & Central Asia
Serbia,2012,1.1814755779043,45450,6.31330933118232,0,38468844257.1275,74.8365853658537,910,7199077,98.0101623535156,25.6890879433801,Upper middle income,Europe & Central Asia
Serbia,2013,1.16594555212434,46150,6.44181318825505,0,39581608177.0844,75.1853658536585,920,7164132,98.9099578857422,26.0636806281388,Upper middle income,Europe & Central Asia
Serbia,2014,0.994032354732819,38720,5.43013635925064,0,38952454430.3262,75.3365853658537,940,7130576,101.901260375977,32.9845123482629,Upper middle income,Europe & Central Asia
Serbia,2015,1.13879480708828,45160,6.3647022296048,NA,39655958842.5478,75.2878048780488,960,7095383,101.010841369629,26.9051735603139,Upper middle income,Europe & Central Asia
Serbia,2016,1.1283578439513,46240,6.55113212460412,NA,40979907436.1694,75.6878048780488,950,7058322,98.8304824829102,NA,Upper middle income,Europe & Central Asia
Serbia,2017,1.12091111842436,46900,6.68009522482865,NA,41840962435.9212,75.5390243902439,950,7020858,99.0338668823242,NA,Upper middle income,Europe & Central Asia
Serbia,2018,1.04158650904195,45540,6.52192219406972,NA,43721764447.4752,75.890243902439,940,6982604,98.7212677001953,NA,Upper middle income,Europe & Central Asia
Seychelles,1971,0.135351000753546,33.003,0.603400676478654,NA,243832700.284896,NA,0.358674464,54695,95.0932998657227,NA,High income,Sub-Saharan Africa
Seychelles,1972,0.169759075708139,44.004,0.785379000160631,NA,259214417.941663,NA,0.373095044,56029,103.892616271973,NA,High income,Sub-Saharan Africa
Seychelles,1973,0.16863696073540899,47.671,0.837920973071785,NA,282684174.288432,NA,0.385358272,56892,NA,NA,High income,Sub-Saharan Africa
Seychelles,1974,0.192078612955004,55.005,0.949393306522602,NA,286367124.136228,NA,0.427902548,57937,99.3738327026367,NA,High income,Sub-Saharan Africa
Seychelles,1975,0.198574342586062,58.672,0.98954327733927006,NA,295466167.662479,NA,0.655394591,59292,98.5248870849609,NA,High income,Sub-Saharan Africa
Seychelles,1976,0.234817031821369,80.674,1.33336638899907,NA,343561109.576458,NA,0.72726031,60504,102.769233703613,NA,High income,Sub-Saharan Africa
Seychelles,1977,0.26168972051523,84.341,1.36505033502735,NA,322293897.650792,NA,0.775381114,61786,97.9791793823242,NA,High income,Sub-Saharan Africa
Seychelles,1978,0.197218947310174,77.007,1.23905068382944,NA,390464511.905584,NA,0.994953804,62150,102.610809326172,NA,High income,Sub-Saharan Africa
Seychelles,1979,0.267643035894867,121.011,1.93043103723319,NA,452135806.916845,NA,1.235469288,62686,NA,NA,High income,Sub-Saharan Africa
Seychelles,1980,0.220226649662434,95.342,1.50712129115885,NA,432926715.028092,69.5975609756098,1.418292346,63261,98.0263214111328,NA,High income,Sub-Saharan Africa
Seychelles,1981,0.249166368255807,99.009,1.54617006324666,NA,397361011.010733,70.1878048780488,0.818709442,64035,91.9782867431641,NA,High income,Sub-Saharan Africa
Seychelles,1982,0.214651940335468,84.341,1.30937854159875,NA,392919811.804114,69.3243902439024,1.137378902,64413,93.5601501464844,NA,High income,Sub-Saharan Africa
Seychelles,1983,0.256364613284806,99.009,1.53896013056657,NA,386203847.447568,70.3829268292683,2.184878202,64335,102.44051361084,NA,High income,Sub-Saharan Africa
Seychelles,1984,0.245298857205378,99.009,1.52987623035678,NA,403626014.111855,69.5536585365854,2.388726514,64717,96.137336730957,NA,High income,Sub-Saharan Africa
Seychelles,1985,0.335197646698815,150.347,2.30438047943106,NA,448532385.238048,69.6975609756098,2.373018938,65244,94.5510787963867,NA,High income,Sub-Saharan Africa
Seychelles,1986,0.368551459766843,165.015,2.51348016815939,NA,447739374.318023,68.6560975609756,2.542136152,65652,111.159599304199,NA,High income,Sub-Saharan Africa
Seychelles,1987,0.431450252148017,201.685,2.94434955254821,NA,467458296.746593,68.2365853658537,2.539734892,68499,102.29670715332,NA,High income,Sub-Saharan Africa
Seychelles,1988,0.401915351254803,198.018,2.88005235982838,NA,492685833.924424,68.7024390243902,1.886943216,68755,88.3180389404297,NA,High income,Sub-Saharan Africa
Seychelles,1989,0.428371548227739,234.688,3.39306316596065,NA,547860848.76774,67.9707317073171,1.840032714,69167,90.5558929443359,NA,High income,Sub-Saharan Africa
Seychelles,1990,0.255891169457795,150,2.15805602313436,NA,586186699.282485,68.1073170731707,0,69507,NA,0,High income,Sub-Saharan Africa
Seychelles,1991,0.298820679326972,180,2.55540254688454,NA,602367949.920368,70.7121951219512,0,70439,101.599533081055,0,High income,Sub-Saharan Africa
Seychelles,1992,0.278850867225201,180,2.54370221726043,NA,645506330.287406,71.2146341463415,0,70763,97.7177200317383,0,High income,Sub-Saharan Africa
Seychelles,1993,0.277167483827395,190,2.62964859590605,NA,685506096.805792,69.4682926829268,0,72253,97.1411209106445,0,High income,Sub-Saharan Africa
Seychelles,1994,0.308809460333488,210,2.82999797857287,NA,680030980.181817,70.7292682926829,0,74205,95.8076400756836,0,High income,Sub-Saharan Africa
Seychelles,1995,0.296552712761076,200,2.65590141293955,NA,674416356.329656,72.4829268292683,0,75304,NA,0,High income,Sub-Saharan Africa
Seychelles,1996,0.339183805691082,240,3.14066241804834,NA,707580951.605291,71.5609756097561,0,76417,NA,0,High income,Sub-Saharan Africa
Seychelles,1997,0.441797227288009,350,4.5267010695948,NA,792218643.264218,71.2121951219512,0,77319,101.678062438965,0,High income,Sub-Saharan Africa
Seychelles,1998,0.512347616538013,440,5.58049869365599,NA,858791933.049531,71.7463414634146,0,78846,98.3810729980469,0,High income,Sub-Saharan Africa
Seychelles,1999,0.594374989675377,520,6.46685735605024,NA,874868574.608098,72.6682926829268,0,80410,100.062461853027,0,High income,Sub-Saharan Africa
Seychelles,2000,0.653067071109317,580,7.14893197421454,NA,888117049.011209,72.7780487804878,0,81131,98.8757019042969,0,High income,Sub-Saharan Africa
Seychelles,2001,0.737372667065838,640,7.88157927144652,NA,867946465.315423,73.2536585365854,0,81202,105.65438079834,0,High income,Sub-Saharan Africa
Seychelles,2002,0.614702879118716,540,6.44984054560873,NA,878473191.428979,71.0878048780488,0,83723,106.262100219727,0,High income,Sub-Saharan Africa
Seychelles,2003,0.6652504055195,550,6.64403667508245,NA,826756354.354268,71.0292682926829,0,82781,107.054206848145,0,High income,Sub-Saharan Africa
Seychelles,2004,0.933776510603653,750,9.093664746893,NA,803190047.600524,72.6609756097561,0,82475,103.71598815918,0,High income,Sub-Saharan Africa
Seychelles,2005,0.799521724182866,700,8.44818846701586,NA,875523427.103148,72.1317073170732,0,82858,115.184677124023,0,High income,Sub-Saharan Africa
Seychelles,2006,0.772542357756352,740,8.74704491725768,NA,957876280.271721,72.2170731707317,0,84600,NA,0,High income,Sub-Saharan Africa
Seychelles,2007,0.614540552392584,650,7.64409111756612,NA,1057700744.83997,73.1439024390244,0,85033,112.321937561035,0,High income,Sub-Saharan Africa
Seychelles,2008,0.676333047090435,700,8.0500483002898,NA,1034993045.23323,73.1634146341463,0,86956,112.317779541016,0,High income,Sub-Saharan Africa
Seychelles,2009,0.498263975943222,510,5.84205823730211,NA,1023553828.13811,73.0829268292683,0,87298,106.572067260742,0,High income,Sub-Saharan Africa
Seychelles,2010,0.405714647769741,440,4.90141472652334,NA,1084506074.45092,73.1975609756098,0,89770,110.518287658691,0,High income,Sub-Saharan Africa
Seychelles,2011,0.341867455876443,400,4.57451310026189,NA,1170044100.78907,72.7243902439024,0,87441,110.238647460938,0,High income,Sub-Saharan Africa
Seychelles,2012,0.379812107296846,450,5.09608960057982,NA,1184796354.18336,74.2756097560976,0,88303,104.566558837891,0,High income,Sub-Saharan Africa
Seychelles,2013,0.326407572611507,410,4.55813850070596,NA,1256098308.99354,73.119512195122,0,89949,104.577186584473,1.96205747840325,High income,Sub-Saharan Africa
Seychelles,2014,0.350427373536261,460,5.0350813822393,NA,1312682840.26448,73.2292682926829,0,91359,111.410949707031,2.14994487320838,High income,Sub-Saharan Africa
Seychelles,2015,0.362977709816896,500,5.35223027435532,NA,1377495054.04127,74.2951219512195,0,93419,108.754722595215,2.38095238095238,High income,Sub-Saharan Africa
Seychelles,2016,0.374910187132765,540,5.70360277575335,NA,1440344964.02941,74.309756097561,0,94677,112.646202087402,NA,High income,Sub-Saharan Africa
Seychelles,2017,0.390783122143626,590,6.15590079609361,NA,1509788848.51418,74.3,0,95843,102.197021484375,NA,High income,Sub-Saharan Africa
Seychelles,2018,0.405272970373533,620,6.40747400839172,NA,1529833088.61817,72.8414634146341,0,96762,101.853118896484,NA,High income,Sub-Saharan Africa
Sierra Leone,1971,0.444985486551431,803.073,0.286942241955003,NA,1804717286.9023,36.599,84.51697493,2798727,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1972,0.372547182960401,678.395,0.23762761544675,NA,1820963977.25844,37.092,84.773036976,2854866,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1973,0.289491265091927,539.049,0.185027392892093,NA,1862056182.69286,37.572,84.146237312,2913347,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1974,0.270188490127196,520.714,0.175082587870973,NA,1927224952.30964,38.032,83.197723244,2974105,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1975,0.267624001911424,524.381,0.172655159856682,NA,1959394509.66567,38.468,83.153371854,3037158,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1976,0.231232714220323,451.041,0.145375403492883,NA,1950593373.09097,38.881,84.570325062,3102595,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1977,0.263068917694871,513.38,0.161923833536824,NA,1951503828.34456,39.268,84.79488311,3170503,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1978,0.355972477156543,711.398,0.219510306121158,NA,1998463492.69063,39.623,86.206898762,3240841,22.5760898590088,NA,Low income,Sub-Saharan Africa
Sierra Leone,1979,0.324805453363167,678.395,0.204736312534216,NA,2088619488.91444,39.936,84.899404942,3313506,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1980,0.27798294124895,608.722,0.179643818168189,NA,2189781852.31465,40.194,84.791885782,3388494,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1981,0.307634384932942,693.063,0.200069397274281,NA,2252878852.1188,40.386,81.968205336,3464113,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1982,0.234565614653584,553.717,0.156409985526094,NA,2360606011.31906,40.504,82.243455824,3540164,25.8168106079102,NA,Low income,Sub-Saharan Africa
Sierra Leone,1983,0.298314928457683,689.396,0.190448565052624,NA,2310967149.93193,40.545,83.161513446,3619854,25.7685108184814,NA,Low income,Sub-Saharan Africa
Sierra Leone,1984,0.256097153520347,616.056,0.166164218439693,NA,2405555827.2773,40.506,82.052247824,3707513,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1985,0.29139096129813,663.727,0.17442154424456,NA,2277788566.40966,40.377,83.835074378,3805304,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1986,0.292603923976662,674.728,0.172270172352385,NA,2305943101.61684,40.147,85.591524582,3916685,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1987,0.201687873422279,498.712,0.12349999529488,NA,2472692044.08653,39.827,85.070454882,4038154,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1988,0.199499444316863,458.375,0.110275472762109,NA,2297625447.37702,39.439,84.647757358,4156636,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1989,0.161611780566533,374.034,0.0879162774648755,NA,2314398113.11291,39.009,84.387801216,4254434,NA,NA,Low income,Sub-Saharan Africa
Sierra Leone,1990,0.14214460401494,340,0.0787080217132283,NA,2391930403.24108,38.563,70,4319763,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,1991,0.147047550786452,360,0.0827840648953483,NA,2448187664.97379,38.122,70,4348663,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,1992,0.232004992180493,460,0.105802411236952,NA,1982715956.56931,37.717,70,4347727,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,1993,0.228859209340384,460,0.10626096538087,NA,2009969366.43191,37.384,70,4328965,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,1994,0.243552513235687,480,0.111374594526867,NA,1970827537.8604,37.158,70,4309780,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,1995,0.137880355586578,250,0.0580861361636616,NA,1813166197.14561,37.083,70,4303953,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,1996,0.162604631874043,300,0.0695626365166742,NA,1844965893.91369,37.194,70,4312660,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,1997,0.132447605505724,230,0.0530529064342796,NA,1736535735.18217,37.496,80,4335295,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,1998,0.147097665795009,260,0.0593406252310861,NA,1767533146.055,37.98,80,4381484,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,1999,0.0865776570472966,150,0.0336143944904663,NA,1732548617.22646,38.634,80,4462374,NA,0,Low income,Sub-Saharan Africa
Sierra Leone,2000,0.216472430387066,400,0.0872491858560345,NA,1847810362.20075,39.441,80,4584570,NA,16.5786694825766,Low income,Sub-Saharan Africa
Sierra Leone,2001,0.248474714224561,430,0.090448834461594907,NA,1730558384.34885,40.369,80,4754069,NA,10.958904109589,Low income,Sub-Saharan Africa
